dataset,lmbda,cluster_option,L,convergence_iter,optimum,time,seed,energy_list_file
Bank,1,ncut,0.1,2540,-9.223535904781523,128.54374499999994,9,Bank\Lipschitz_energy_list_logs\ncut__L=0.1__lmb=1__seed=9.txt
Bank,1,ncut,0.1,2641,-9.215325641569702,130.14845990000003,10,Bank\Lipschitz_energy_list_logs\ncut__L=0.1__lmb=1__seed=10.txt
Bank,1,ncut,1.0,10000,-7.397455225232032,508.09619889999976,1,Bank\Lipschitz_energy_list_logs\ncut__L=1.0__lmb=1__seed=1.txt
Bank,1,ncut,1.0,10000,-7.46719942986405,500.44438880000007,2,Bank\Lipschitz_energy_list_logs\ncut__L=1.0__lmb=1__seed=2.txt
Bank,1,ncut,1.0,10000,-7.430921591643714,497.81020579999995,3,Bank\Lipschitz_energy_list_logs\ncut__L=1.0__lmb=1__seed=3.txt
Bank,1,ncut,1.0,10000,-7.338901876508808,483.60596469999973,4,Bank\Lipschitz_energy_list_logs\ncut__L=1.0__lmb=1__seed=4.txt
Bank,1,ncut,1.0,10000,-7.3777876085702125,508.07296640000004,5,Bank\Lipschitz_energy_list_logs\ncut__L=1.0__lmb=1__seed=5.txt
Bank,1,ncut,1.0,10000,-7.436234972211172,479.77436299999954,6,Bank\Lipschitz_energy_list_logs\ncut__L=1.0__lmb=1__seed=6.txt
Bank,1,ncut,1.0,10000,-7.458847881808654,487.50341240000034,7,Bank\Lipschitz_energy_list_logs\ncut__L=1.0__lmb=1__seed=7.txt
Bank,1,ncut,1.0,10000,-7.461299649240304,500.0036670999998,8,Bank\Lipschitz_energy_list_logs\ncut__L=1.0__lmb=1__seed=8.txt
Bank,1,ncut,1.0,10000,-7.4559711968699,494.5969113000001,9,Bank\Lipschitz_energy_list_logs\ncut__L=1.0__lmb=1__seed=9.txt
Bank,1,ncut,1.0,10000,-7.496230960255425,495.7690474000001,10,Bank\Lipschitz_energy_list_logs\ncut__L=1.0__lmb=1__seed=10.txt
Bank,1,ncut,2.0,10000,-1.6376982525928239,498.13730980000037,1,Bank\Lipschitz_energy_list_logs\ncut__L=2.0__lmb=1__seed=1.txt
Bank,1,ncut,2.0,10000,-1.917807391515843,494.2697022000002,2,Bank\Lipschitz_energy_list_logs\ncut__L=2.0__lmb=1__seed=2.txt
Bank,1,ncut,2.0,10000,-1.4433868530923395,484.07426209999903,3,Bank\Lipschitz_energy_list_logs\ncut__L=2.0__lmb=1__seed=3.txt
Bank,1,ncut,2.0,10000,-1.5855499092959051,498.10981730000094,4,Bank\Lipschitz_energy_list_logs\ncut__L=2.0__lmb=1__seed=4.txt
Bank,1,ncut,2.0,10000,-1.509277803112857,491.95695349999914,5,Bank\Lipschitz_energy_list_logs\ncut__L=2.0__lmb=1__seed=5.txt
Bank,1,ncut,2.0,10000,-1.3124942903666503,500.22170240000014,6,Bank\Lipschitz_energy_list_logs\ncut__L=2.0__lmb=1__seed=6.txt
